OPERATEUR;FILIERE;Année;code region;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
GRDF;Gaz;2021;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;673536;6052142.88052;8.98562642608561;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;24;Centre-Val de Loire;RES;RESIDENTIEL;;422044;4309218.86105;10.2103545152875;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;465272;5245171.19647;11.2733437569207;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;52;Pays de la Loire;RES;RESIDENTIEL;;599405;5083694.40691;8.48123456913106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Electricité;2021;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3856;14554.198;3.77442894190871;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Electricité;2022;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3881;14486.158;3.73258387013656;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Gaz;2022;76;Occitanie;RES;RESIDENTIEL;;303;3084.912;10.1812277227723;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;5377;25298.0;4.70485400781105;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Gaz;2019;44;Grand Est;RES;RESIDENTIEL;;13244;278378.0;21.0191784959227;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Gaz;2020;44;Grand Est;RES;RESIDENTIEL;;13371;265031.0;19.8213297434747;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Gaz;2021;44;Grand Est;RES;RESIDENTIEL;;13779;307430.0;22.3114884969882;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2018;32;Hauts-de-France;RES;RESIDENTIEL;;4701;16992.0;3.61455009572431;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2019;32;Hauts-de-France;RES;RESIDENTIEL;;4273;17513.0;4.09852562602387;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2021;11;Île-de-France;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2021;52;Pays de la Loire;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2021;76;Occitanie;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Electricité;2019;24;Centre-Val de Loire;RES;RESIDENTIEL;;16243;73163.186;4.50429021732439;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Gaz;2020;24;Centre-Val de Loire;RES;RESIDENTIEL;;13374;196318.755;14.6791352624495;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Electricité;2018;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;115553;330619.0;2.86118923783891;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Gaz;2022;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;38639;218341.0;5.65079323999068;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2018;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;150111;962076.433;6.40910015255378;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2019;52;Pays de la Loire;RES;RESIDENTIEL;;100;696.296;6.96296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2019;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;151583;962017.03;6.34647044853315;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2021;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;134287;869344.802;6.47378228719087;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2022;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;135031;836056.174;6.19158692448401;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primeo Réseau de Distribution;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;16523;66064.0;3.99830539248321;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primeo Réseau de Distribution;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;16759;68184.0;4.06850050719017;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
